U:0,U:1,U:2,Points:0,Points:1,Points:2
4.4057,-0.041109,3.1141,17.985,11.109,15.595
5.0095,0.0059754,1.8697,2.0148,11.109,15.595
4.1546,0.026996,6.3006,11.105,17.986,15.595
4.1951,0.05615,6.6313,9.9999,17.986,15.595
4.2299,0.088425,6.8442,8.8946,17.986,15.595
4.3261,-0.11559,6.8752,7.7769,2.0135,15.594
4.1994,-0.007738,5.9092,12.221,2.0157,15.594
5.0051,-0.032512,1.8677,2.0135,7.7768,15.594
4.4037,0.020826,3.1143,17.986,7.7877,15.594
4.4042,-0.071041,3.1249,17.984,12.219,15.594
5.0055,0.02041,1.8701,2.0157,12.221,15.594
4.1069,-0.0028845,5.8989,12.212,17.986,15.594
4.2633,0.12667,6.8655,7.7873,17.986,15.594
4.3635,-0.15957,6.5819,6.6532,2.0126,15.593
4.1639,0.012746,5.4466,13.342,2.0172,15.593
4.9952,-0.053887,1.8651,2.0125,6.653,15.593
4.4011,0.04394,3.1256,17.986,6.6755,15.593
4.3995,-0.11316,3.1428,17.982,13.338,15.593
4.9964,0.040463,1.869,2.0172,13.342,15.593
4.054,-0.038923,5.4522,13.324,17.986,15.593
4.3004,0.173,6.5981,6.6752,17.987,15.593
4.4139,-0.20246,5.8899,5.5112,2.0098,15.59
4.1359,0.039275,4.9458,14.48,2.0198,15.59
4.9757,-0.080841,1.8573,2.0097,5.5108,15.59
4.395,0.071997,3.144,17.988,5.5539,15.59
4.3864,-0.17539,3.1698,17.979,14.472,15.59
4.9763,0.071349,1.8646,2.0196,14.48,15.59
4.0016,-0.090095,4.9722,14.445,17.986,15.59
4.3468,0.2278,5.9473,5.5536,17.988,15.59
4.4715,-0.22334,4.7645,4.3414,2.0018,15.585
4.9283,-0.12944,1.8431,2.0018,4.3411,15.585
4.3851,0.11634,3.1721,17.992,4.4157,15.585
3.9596,-0.1731,4.4624,15.583,17.989,15.585
4.3983,0.28455,4.8764,4.4152,17.992,15.585
4.1277,0.07988,4.4116,15.641,2.0241,15.584
4.3519,-0.27024,3.2105,17.974,15.628,15.584
4.9261,0.119,1.8611,2.0238,15.64,15.584
4.4897,-0.20465,3.3167,3.1405,1.9807,15.575
4.8115,-0.16092,1.8239,1.9807,3.1411,15.575
4.3537,0.16673,3.2158,18.004,3.2515,15.575
3.9569,-0.32157,3.9242,16.746,17.996,15.575
4.4187,0.32547,3.4789,3.2506,18.004,15.575
4.1693,0.15284,3.8524,16.83,2.0323,15.574
4.2614,-0.41258,3.2716,17.965,16.812,15.574
4.8092,0.19992,1.8749,2.0317,16.828,15.574
4.4671,-0.21825,1.8491,1.9302,1.9314,15.558
4.0229,-0.60449,3.3656,17.943,18.014,15.558
4.4136,0.35452,2.0141,2.0524,18.03,15.558
4.2333,-0.079954,7.0714,7.7884,0.88117,15.557
4.2475,-0.049957,6.9607,8.8959,0.88133,15.557
4.2433,-0.030025,6.6966,9.9998,0.88143,15.557
4.2239,-0.016178,6.3366,11.104,0.88157,15.557
4.1928,-0.0046971,5.9165,12.21,0.88178,15.557
4.2859,0.26365,3.2771,18.03,2.0529,15.557
5.0023,-0.016976,0.85602,0.88115,7.7882,15.557
4.5906,0.021733,2.542,19.119,7.7956,15.557
5.0037,-0.0097627,0.85716,0.88132,8.8958,15.557
4.5893,0.0021698,2.5361,19.119,8.8986,15.557
5.0041,-0.0044283,0.85768,0.88142,9.9998,15.557
4.591,-0.017161,2.5361,19.119,10.001,15.557
4.5959,-0.039918,2.5419,19.118,11.103,15.557
5.0038,0.00082755,0.85777,0.88156,11.104,15.557
4.6047,-0.070601,2.5543,19.118,12.209,15.557
5.0025,0.0076266,0.85696,0.88176,12.21,15.557
4.0875,-0.001619,5.9027,12.204,19.119,15.557
4.134,0.014924,6.3117,11.102,19.119,15.557
4.1632,0.031729,6.6668,10,19.119,15.557
4.1729,0.05281,6.9346,8.8983,19.119,15.557
4.1604,0.082894,7.061,7.7955,19.119,15.557
4.1974,-0.12368,6.9488,6.6715,0.88072,15.556
4.1544,0.0077474,5.4556,13.325,0.88209,15.556
4.9989,-0.028832,0.8531,0.8807,6.671,15.556
4.5949,0.046156,2.5551,19.119,6.6898,15.556
4.6182,-0.1162,2.5749,19.118,13.322,15.556
4.9994,0.018595,0.85405,0.88207,13.325,15.556
4.0257,-0.022359,5.4583,13.31,19.119,15.556
4.1207,0.12836,6.9704,6.6897,19.119,15.556
4.1416,-0.1828,6.4997,5.5345,0.87923,15.555
4.1146,0.025896,4.9629,14.456,0.88237,15.555
4.9914,-0.047947,0.84564,0.87923,5.5334,15.555
4.6024,0.076821,2.5776,19.12,5.577,15.555
4.6375,-0.18971,2.607,19.117,14.45,15.555
4.9914,0.040165,0.84671,0.88233,14.456,15.555
3.9482,-0.054734,4.9877,14.423,19.119,15.555
4.0495,0.19831,6.576,5.5769,19.12,15.555
4.0613,-0.25325,5.6436,4.3608,0.87391,15.553
4.9689,-0.090294,0.82914,0.87406,4.3591,15.553
4.6131,0.13313,2.614,19.124,4.4492,15.553
3.8481,-0.11421,4.4955,15.55,19.123,15.553
3.9377,0.30172,5.8118,4.449,19.124,15.553
4.0755,0.058725,4.4455,15.618,0.88175,15.552
4.6602,-0.31743,2.6585,19.118,15.605,15.552
4.9678,0.078563,0.83245,0.88167,15.618,15.552
3.863,-0.33148,4.3575,3.1329,0.8546,15.548
4.6224,0.20149,2.6831,19.138,3.2942,15.548
3.7123,-0.2378,3.9901,16.705,19.135,15.548
3.7119,0.4324,4.6868,3.2936,19.138,15.548
4.9038,-0.15233,0.79208,0.85536,3.1314,15.547
4.0625,0.12925,3.9272,16.822,0.8764,15.546
4.6491,-0.56145,2.7426,19.122,16.8,15.546
4.9052,0.18021,0.80873,0.87618,16.821,15.546
3.3894,-0.48638,2.7305,1.8547,0.79116,15.538
4.56,0.37249,2.773,19.183,2.0978,15.538
3.46,-0.53702,3.4908,17.901,19.176,15.538
3.1739,0.58355,3.3286,2.0959,19.184,15.538
4.6743,-0.42926,0.72397,0.79233,1.8543,15.536
4.4128,-1.035,2.8844,19.139,18.036,15.536
4.0182,0.25683,3.4425,18.066,0.85813,15.535
4.6347,0.44822,0.81063,0.85748,18.063,15.535
0,0,0,13.313,0,15.533
0,0,0,12.204,0,15.533
0,0,0,11.101,0,15.533
0,0,0,10,0,15.533
0,0,0,8.8989,0,15.533
0,0,0,7.7956,0,15.533
0,0,0,6.685,0,15.533
0,0,0,5.5557,0,15.533
5,0,0,0,5.5542,15.533
5,0,0,0,6.6844,15.533
5,0,0,0,7.7954,15.533
5,0,0,0,8.8989,15.533
5,0,0,0,10,15.533
5,0,0,0,11.101,15.533
5,0,0,0,12.204,15.533
5,0,0,0,13.313,15.533
0,0,0,14.437,0,15.532
0,0,0,4.3876,3.2041E-06,15.532
5,0,0,4.7949E-07,4.3848,15.532
5,0,0,0,14.437,15.532
0,0,0,15.592,0,15.531
5,0,0,0,15.592,15.531
0,0,0,3.1582,2.4679E-05,15.53
5,0,0,0,16.791,15.528
0,0,0,16.791,0,15.527
0,0,0,1.873,0.00012712,15.523
3.2381,-1.1692,3.0934,19.163,19.275,15.522
3.3265,0.94096,1.6672,0.834,19.294,15.522
3.6016,-0.92155,1.1243,0.5937,0.61783,15.521
4.1454,0.42859,3.0625,19.292,0.83221,15.521
0,0,0,18.012,0,15.52
5,0,0,0,18.012,15.52
1.7162,-0.74546,0.29052,0.59477,8.2299E-05,15.512
3.977,0.82546,0.58785,0,19.167,15.508
1.9807,0.22405,1.6071,19.167,0,15.507
3.4325,-1.4909,0.58104,0.10036,0.096507,15.501
4.8173,0.0090787,6.5992,9.9997,10.001,14.586
4.8175,-0.011245,6.6006,9.9997,8.8712,14.584
4.7813,0.0053763,6.2685,11.129,10.001,14.584
4.8614,0.011231,6.7817,8.8703,10.001,14.584
4.8077,0.028241,6.5954,9.9997,11.131,14.584
4.8606,-0.016096,6.7832,8.8702,8.8709,14.582
4.7824,-0.0074995,6.2698,11.129,8.8721,14.582
4.7718,0.017157,6.2656,11.128,11.13,14.582
4.8518,0.037261,6.7778,8.871,11.13,14.582
4.8092,-0.028722,6.6032,9.9996,7.7386,14.577
4.913,0.011332,6.7311,7.7379,10,14.577
4.7548,0.00062882,5.8494,12.261,10.002,14.577
4.791,0.045301,6.5916,9.9997,12.263,14.577
4.8501,-0.040111,6.7867,8.8708,7.7383,14.576
4.776,-0.018292,6.2721,11.128,7.7401,14.576
4.9113,-0.021658,6.7329,7.7378,8.8713,14.576
4.7565,-0.0048109,5.8505,12.262,8.8738,14.576
4.9034,0.042929,6.7281,7.7392,11.129,14.576
4.7454,0.0049121,5.8475,12.26,11.13,14.576
4.7555,0.027,6.2628,11.127,12.263,14.576
4.8346,0.061145,6.7741,8.8724,12.263,14.576
4.8988,-0.051408,6.7378,7.7388,7.7392,14.57
4.7514,-0.008997,5.8527,12.26,7.7429,14.57
4.7292,0.0073313,5.8465,12.257,12.261,14.57
4.8861,0.072713,6.726,7.7419,12.261,14.57
4.7934,-0.046144,6.6062,9.9996,6.6001,14.565
4.9684,0.0090549,6.3526,6.5996,10,14.565
4.7427,-0.0046938,5.3769,13.4,10.002,14.565
4.7665,0.0616,6.5872,9.9996,13.402,14.565
4.8305,-0.064356,6.7911,8.8721,6.5997,14.564
4.7633,-0.028905,6.2748,11.127,6.6019,14.564
4.9661,-0.0268,6.3545,6.5993,8.8725,14.564
4.7447,-0.0028494,5.3778,13.4,8.8764,14.564
4.7335,-0.0079222,5.3764,13.398,11.128,14.564
4.9595,0.043748,6.3513,6.6013,11.128,14.564
4.7318,0.035839,6.2598,11.125,13.401,14.564
4.8087,0.084659,6.7699,8.8747,13.401,14.564
4.8756,-0.082127,6.7449,7.7411,6.6009,14.559
4.7405,-0.012911,5.8558,12.258,6.6057,14.559
4.9526,-0.060148,6.3612,6.6004,7.7415,14.559
4.7402,-0.00046168,5.3802,13.399,7.7476,14.559
4.7173,-0.013225,5.3774,13.394,12.258,14.559
4.9429,0.077477,6.3523,6.605,12.258,14.559
4.7057,0.0084199,5.846,12.253,13.398,14.559
4.8592,0.1029,6.7243,7.7464,13.399,14.559
4.9272,-0.096226,6.3718,6.6034,6.6038,14.55
4.7299,0.0023047,5.3841,13.395,6.6121,14.55
4.6933,-0.020478,5.38,13.388,13.394,14.55
4.916,0.11295,6.3554,6.6113,13.396,14.55
4.7688,-0.059063,6.6074,9.9995,5.4528,14.545
5.0207,0.0047156,5.5841,5.4525,9.9998,14.545
4.7529,-0.010107,4.8693,14.547,10.003,14.545
4.7334,0.073946,6.5824,9.9996,14.549,14.545
4.7999,-0.083664,6.794,8.8742,5.4523,14.544
4.7432,-0.035965,6.2763,11.125,5.4548,14.544
5.0181,-0.029974,5.5858,5.452,8.8745,14.544
4.7549,-0.0011482,4.87,14.547,8.88,14.544
5.0131,0.03892,5.5848,5.4544,11.125,14.544
4.7444,-0.020859,4.8701,14.545,11.126,14.544
4.7007,0.041474,6.2568,11.121,14.548,14.544
4.7724,0.10392,6.766,8.8781,14.548,14.544
4.8387,-0.10842,6.7517,7.7451,5.4532,14.541
4.7232,-0.01428,5.8589,12.253,5.4589,14.541
5.0049,-0.063462,5.5931,5.4529,7.7455,14.541
4.7505,0.0079352,4.8729,14.546,7.7544,14.541
4.7285,-0.034404,4.8733,14.541,12.252,14.541
4.9982,0.07342,5.589,5.4584,12.254,14.541
4.6748,0.0070073,5.8465,12.246,14.545,14.541
4.8194,0.12941,6.7244,7.7531,14.547,14.541
4.886,-0.12962,6.3839,6.6086,5.4559,14.534
4.7133,0.0069289,5.3892,13.389,5.466,14.534
4.9795,-0.10224,5.6055,5.4555,6.6091,14.534
4.7401,0.017658,4.8779,14.543,6.622,14.534
4.704,-0.051129,4.8792,14.533,13.387,14.534
4.9731,0.11139,5.5973,5.4655,13.39,14.534
4.6607,-0.030133,5.3849,13.377,14.541,14.534
4.8742,0.14665,6.3626,6.6212,14.543,14.534
4.9377,-0.1408,5.6214,5.4607,5.4614,14.521
4.7228,0.029135,4.885,14.536,5.4782,14.521
4.6688,-0.071372,4.8888,14.521,14.532,14.521
4.932,0.15072,5.6125,5.4777,14.537,14.521
4.7417,-0.065952,6.6109,9.9995,4.2998,14.518
5.0594,-0.00039264,4.4579,4.2995,9.9997,14.518
4.7953,-0.015041,4.3355,15.7,10.003,14.518
4.6939,0.08034,6.5788,9.9996,15.702,14.518
4.7646,-0.095676,6.8006,8.8776,4.2992,14.517
4.7216,-0.038869,6.2796,11.121,4.3016,14.517
5.0568,-0.029963,4.459,4.2989,8.8778,14.517
4.7968,0.00065877,4.3361,15.7,8.8845,14.517
5.0537,0.029438,4.46,4.3013,11.121,14.517
4.788,-0.033103,4.3375,15.698,11.122,14.517
4.6647,0.043478,6.2544,11.117,15.701,14.517
4.7265,0.11528,6.7651,8.8825,15.701,14.517
4.7938,-0.12749,6.7648,7.7514,4.2995,14.515
4.7041,-0.01336,5.864,12.247,4.3051,14.515
5.0452,-0.059916,4.4647,4.2992,7.7518,14.515
4.7925,0.016439,4.3397,15.7,7.7634,14.515
4.7738,-0.055333,4.3429,15.694,12.245,14.515
5.0416,0.060869,4.4655,4.3048,12.247,14.515
4.6387,0.0041129,5.8483,12.237,15.699,14.515
4.7655,0.1471,6.7311,7.7622,15.7,14.515
4.8325,-0.15809,6.4054,6.617,4.3009,14.51
4.6937,0.012637,5.3973,13.38,4.3114,14.51
5.022,-0.097002,4.4744,4.3004,6.6175,14.51
4.7822,0.033665,4.3464,15.698,6.6359,14.51
4.7502,-0.083138,4.3521,15.688,13.376,14.51
5.0198,0.097281,4.4757,4.3111,13.38,14.51
4.6209,-0.039953,5.3928,13.363,15.695,14.51
4.8132,0.17266,6.3813,6.6351,15.698,14.51
4.8793,-0.18017,5.649,5.4702,4.3038,14.502
4.7002,0.041892,4.8964,14.525,4.3225,14.502
4.9837,-0.13567,4.4875,4.3031,5.4711,14.502
4.764,0.053578,4.356,15.694,5.4972,14.502
4.7133,-0.11771,4.3663,15.676,14.518,14.502
4.9822,0.13832,4.4941,4.3221,14.525,14.502
4.6216,-0.092282,4.9037,14.501,15.688,14.502
4.8675,0.18689,5.6446,5.4967,15.694,14.502
4.9234,-0.18382,4.5116,4.309,4.3103,14.489
4.7139,-0.067957,6.615,9.9995,3.1488,14.488
4.7375,0.077379,4.3705,15.685,4.3426,14.488
5.0698,-0.004399,3.1395,3.1487,9.9996,14.488
4.8793,-0.018777,3.7809,16.851,10.003,14.488
4.6574,-0.15703,4.3878,15.654,15.676,14.488
4.9175,0.18369,4.5332,4.3421,15.684,14.488
4.65,0.080957,6.5785,9.9997,16.852,14.488
4.7262,-0.10265,6.8104,8.8825,3.1482,14.487
4.7001,-0.038239,6.2829,11.116,3.1501,14.487
5.0677,-0.026384,3.1397,3.1481,8.8827,14.487
4.8798,0.002637,3.7816,16.851,8.8895,14.487
4.8744,-0.04321,3.7841,16.85,11.116,14.487
5.0663,0.018157,3.1415,3.1499,11.116,14.487
4.6263,0.042001,6.2534,11.111,16.852,14.487
4.6717,0.12054,6.7723,8.888,16.852,14.487
4.7406,-0.14304,6.7869,7.7609,3.148,14.486
4.6845,-0.011032,5.8697,12.237,3.1525,14.486
5.0591,-0.050143,3.1421,3.1478,7.7613,14.486
4.8762,0.024422,3.7863,16.851,7.7743,14.486
4.864,-0.073778,3.7916,16.847,12.234,14.486
5.0579,0.04325,3.1457,3.1523,12.237,14.486
4.6,0.0012691,5.8511,12.226,16.85,14.486
4.6949,0.16118,6.7548,7.7733,16.852,14.486
4.7612,-0.18655,6.4453,6.6297,3.1479,14.483
4.6715,0.017346,5.4076,13.367,3.1566,14.483
5.0411,-0.081412,3.1456,3.1475,6.6303,14.483
4.8676,0.049353,3.7952,16.851,6.6531,14.483
4.8451,-0.1138,3.8041,16.842,13.361,14.483
5.0412,0.074313,3.1525,3.1564,13.366,14.483
4.5751,-0.045668,5.403,13.346,16.849,14.483
4.7238,0.2012,6.4307,6.6524,16.851,14.483
4.7897,-0.22415,5.7053,5.4834,3.1472,14.478
4.6701,0.05175,4.9122,14.51,3.1639,14.478
5.0093,-0.11575,3.1483,3.1466,5.4846,14.478
4.851,0.07955,3.8085,16.85,5.5211,14.478
4.8116,-0.16723,3.8228,16.834,14.5,14.478
5.0096,0.11298,3.1646,3.1636,14.51,14.478
4.5611,-0.10577,4.9237,14.477,16.846,14.478
4.7605,0.23556,5.7229,5.5206,16.85,14.478
4.8164,-0.23692,4.5694,4.3187,3.1455,14.47
4.9483,-0.16758,3.1556,3.1441,4.3208,14.47
4.6946,0.098333,4.3915,15.671,3.1769,14.469
4.8239,0.12075,3.8278,16.849,4.3725,14.469
4.7522,-0.23635,3.8505,16.819,15.657,14.469
4.9463,0.16311,3.1951,3.1765,15.67,14.469
4.5747,-0.18962,4.4185,15.623,16.84,14.469
4.7966,0.25233,4.63,4.372,16.849,14.469
4.8215,-0.21101,3.1878,3.1396,3.1426,14.457
4.6836,-0.051801,6.6246,9.9996,2.0069,14.456
4.769,0.16612,3.8548,16.846,3.2018,14.456
5.0468,-0.0058176,1.8805,2.0068,9.9997,14.456
5.0125,-0.020475,3.2115,17.993,10.002,14.456
4.6475,-0.31271,3.8913,16.792,16.831,14.456
4.8132,0.23971,3.2808,3.2012,16.846,14.456
4.602,0.060117,6.5862,9.9998,17.994,14.456
4.663,-0.11595,6.8321,7.7737,2.0061,14.455
4.6773,-0.080532,6.8313,8.889,2.0065,14.455
4.6801,-0.027892,6.2896,11.11,2.0075,14.455
4.6678,-0.0055715,5.8787,12.224,2.0086,14.455
5.0409,-0.035867,1.88,2.006,7.7739,14.455
5.0102,0.030165,3.2182,17.993,7.7857,14.455
5.0456,-0.01964,1.8802,2.0064,8.8891,14.455
5.0121,0.0044332,3.2123,17.993,8.8945,14.455
5.0115,-0.048972,3.2157,17.992,11.11,14.455
5.0452,0.0084055,1.8815,2.0075,11.11,14.455
5.0083,-0.085682,3.2253,17.991,12.222,14.455
5.0408,0.025369,1.883,2.0086,12.224,14.455
4.5639,-0.0030346,5.856,12.214,17.993,14.455
4.589,0.029797,6.256,11.106,17.993,14.455
4.6028,0.091109,6.7965,8.8935,17.994,14.455
4.5936,0.12462,6.8123,7.7851,17.994,14.455
4.6442,-0.15741,6.5306,6.6479,2.0053,14.453
4.6511,0.019628,5.4218,13.348,2.0104,14.453
5.0303,-0.059015,1.8784,2.0051,6.6483,14.453
5.0063,0.06142,3.2296,17.994,6.6719,14.453
5.0005,-0.13662,3.241,17.989,13.342,14.453
5.0309,0.048651,1.8845,2.0103,13.348,14.453
4.5301,-0.043861,5.4149,13.327,17.992,14.453
4.5785,0.16191,6.5406,6.6716,17.994,14.453
4.6278,-0.19853,5.8393,5.5035,2.0029,14.451
4.638,0.054902,4.934,14.488,2.0132,14.451
5.0092,-0.088595,1.8719,2.0025,5.5045,14.451
4.9972,0.10173,3.2476,17.995,5.5484,14.451
4.9818,-0.21099,3.2645,17.985,14.478,14.451
5.0094,0.083104,1.8857,2.0131,14.488,14.451
4.4938,-0.10268,4.9466,14.449,17.992,14.451
4.5643,0.20438,5.8976,5.5481,17.995,14.451
4.61,-0.22197,4.7332,4.3322,1.9959,14.447
4.6392,0.11338,4.4232,15.652,2.0174,14.446
4.9577,-0.14317,1.8601,1.995,4.3348,14.446
4.9806,0.16595,3.275,18,4.4077,14.446
4.9366,-0.32176,3.2992,17.979,15.634,14.446
4.9567,0.13535,1.8947,2.0171,15.652,14.446
4.4645,-0.19859,4.4565,15.588,17.994,14.446
4.5502,0.24984,4.8591,4.4072,18,14.446
4.5479,-0.21446,3.323,3.1333,1.9778,14.439
4.6877,0.22659,3.9009,16.842,2.0238,14.439
4.8291,-0.181,1.8507,1.9754,3.1383,14.439
4.927,0.24829,3.3136,18.012,3.2404,14.439
4.8242,-0.48513,3.3502,17.969,16.817,14.439
4.8279,0.21688,1.9344,2.0232,16.84,14.439
4.4712,-0.37002,3.9475,16.751,18,14.439
4.5,0.28646,3.5196,3.2395,18.012,14.439
4.4556,-0.25223,1.8919,1.9312,1.9374,14.428
4.7926,0.42397,3.3743,18.038,2.0391,14.428
4.5394,-0.69272,3.4279,17.946,18.015,14.428
4.4135,0.32711,2.1126,2.0386,18.038,14.428
4.5673,-0.080677,7.0497,7.7874,0.88107,14.427
4.6236,-0.052358,6.9392,8.8954,0.88122,14.427
4.6535,-0.032585,6.672,9.9998,0.88134,14.427
4.6614,-0.017825,6.3083,11.104,0.8815,14.427
4.6518,-0.0045965,5.8872,12.211,0.88175,14.427
5.0119,-0.019345,0.88214,0.88103,7.7874,14.427
5.2099,0.031528,2.7022,19.119,7.795,14.427
5.0133,-0.01094,0.88301,0.8812,8.8954,14.427
5.2082,0.0053295,2.6956,19.119,8.8983,14.427
5.0137,-0.0043632,0.88337,0.88132,9.9999,14.427
5.2096,-0.019776,2.6948,19.119,10.001,14.427
5.2142,-0.048644,2.6999,19.118,11.104,14.427
5.0133,0.0023388,0.88351,0.88148,11.104,14.427
5.2224,-0.086861,2.7111,19.118,12.21,14.427
5.0119,0.01096,0.88326,0.88173,12.211,14.427
4.5348,-0.00098013,5.86,12.205,19.119,14.427
4.5595,0.017311,6.2702,11.102,19.119,14.427
4.5619,0.034869,6.6298,9.9999,19.119,14.427
4.5388,0.054925,6.903,8.898,19.119,14.427
4.4867,0.080739,7.0336,7.7948,19.119,14.427
4.3668,-0.17528,6.4725,5.5316,0.87924,14.426
4.4808,-0.12091,6.9236,6.6697,0.88065,14.426
4.6295,0.01083,5.4306,13.327,0.8821,14.426
5,-0.054206,0.87268,0.87912,5.5321,14.426
5.2226,0.10985,2.7375,19.12,5.5746,14.426
5.0083,-0.032668,0.87962,0.88059,6.6698,14.426
5.2147,0.064988,2.7155,19.119,6.6886,14.426
5.2348,-0.14267,2.7297,19.118,13.323,14.426
5.0085,0.024495,0.8819,0.88207,13.327,14.426
4.4255,-0.061096,4.9593,14.424,19.119,14.426
4.4904,-0.024395,5.4196,13.311,19.119,14.426
4.4012,0.11659,6.9461,6.6885,19.119,14.426
4.2822,0.1701,6.558,5.5745,19.12,14.426
4.5978,0.03485,4.9496,14.461,0.88233,14.425
5.2517,-0.23116,2.7582,19.117,14.451,14.425
4.9997,0.049656,0.87806,0.88228,14.461,14.425
4.2223,-0.24294,5.6236,4.3577,0.87427,14.424
4.5501,0.081497,4.4532,15.625,0.88122,14.424
4.975,-0.10354,0.85745,0.87404,4.3597,14.424
5.2335,0.19318,2.7735,19.124,4.4447,14.424
5.2678,-0.38097,2.8024,19.117,15.606,14.424
4.9739,0.09559,0.87252,0.88113,15.625,14.424
4.3304,-0.12844,4.4843,15.552,19.122,14.424
4.1292,0.2521,5.81,4.4444,19.124,14.424
3.9567,-0.32824,4.3621,3.1343,0.85665,14.421
4.9016,-0.17629,0.82731,0.85623,3.1393,14.421
5.235,0.30417,2.8337,19.139,3.2851,14.421
4.1879,-0.26809,4.0034,16.708,19.135,14.421
3.8678,0.36462,4.7134,3.2845,19.139,14.421
4.497,0.18958,3.9674,16.831,0.87366,14.42
5.2362,-0.66162,2.8721,19.122,16.8,14.42
4.9012,0.20573,0.86609,0.87344,16.83,14.42
3.4298,-0.51393,2.7772,1.8748,0.80156,14.416
5.0557,0.65525,2.9028,19.184,2.0794,14.416
3.8945,-0.60269,3.5323,17.904,19.175,14.416
3.2398,0.51822,3.3906,2.0775,19.185,14.416
4.2279,0.41761,3.5272,18.075,0.84747,14.415
4.6465,-0.50385,0.77047,0.80018,1.8802,14.415
4.947,-1.1855,2.9867,19.139,18.034,14.415
4.6066,0.49175,0.91125,0.84691,18.072,14.415
0,0,0,14.439,0,14.412
0,0,0,13.313,0,14.412
0,0,0,12.204,0,14.412
0,0,0,11.101,0,14.412
0,0,0,10,0,14.412
0,0,0,8.8989,0,14.412
0,0,0,7.7956,0,14.412
0,0,0,6.6849,0,14.412
0,0,0,5.5556,0,14.412
5,0,0,0,5.5553,14.412
5,0,0,0,6.6847,14.412
5,0,0,0,7.7955,14.412
5,0,0,0,8.8989,14.412
5,0,0,0,10,14.412
5,0,0,0,11.101,14.412
5,0,0,0,12.204,14.412
5,0,0,0,13.313,14.412
5,0,0,0,14.439,14.412
0,0,0,15.596,0,14.411
0,0,0,4.3885,0,14.411
0,0,0,3.1665,1.0485E-06,14.411
5,0,0,0,15.596,14.411
0,0,0,16.798,0,14.41
5,0,0,0,16.798,14.41
3.6454,-1.3215,3.1649,19.164,19.272,14.409
3.3255,1.0129,1.5737,0.8034,19.296,14.409
0,0,0,1.9163,8.0394E-06,14.408
3.69,-0.99947,1.2027,0.65119,0.6639,14.408
4.0556,0.72208,3.1279,19.294,0.80176,14.408
0,0,0,18.02,0,14.407
5,0,0,0,18.02,14.407
1.8845,-0.76663,0.35732,0.79448,2.8807E-05,14.404
1.6087,0.29662,1.5742,19.168,0,14.403
3.9892,0.94233,0.26622,0,19.168,14.403
3.769,-1.5333,0.71465,0.10003,0.099689,14.401
5.2548,0.012216,6.5944,9.9996,10.001,13.438
5.2547,-0.010123,6.5959,9.9996,8.8651,13.436
5.2695,0.01463,6.7826,8.864,10.001,13.436
5.24,0.0080461,6.2579,11.135,10.002,13.436
5.2438,0.033685,6.5893,9.9996,11.137,13.436
5.2683,-0.015136,6.7839,8.864,8.8649,13.434
5.241,-0.0062052,6.2595,11.135,8.8663,13.434
5.2291,0.021468,6.2538,11.134,11.137,13.434
5.2585,0.043341,6.7772,8.8649,11.137,13.434
5.2465,-0.028562,6.5993,9.9996,7.7261,13.429
5.2791,0.01473,6.7354,7.7252,10,13.429
5.2306,0.0026799,5.8363,12.274,10.002,13.429
5.2253,0.052467,6.5841,9.9996,12.276,13.429
5.2581,-0.040392,6.7881,8.865,7.726,13.428
5.2345,-0.017504,6.2626,11.134,7.7281,13.428
5.277,-0.020883,6.7367,7.7252,8.8657,13.428
5.2324,-0.0032812,5.8379,12.274,8.8687,13.428
5.2684,0.049063,6.7307,7.727,11.135,13.428
5.2198,0.0076836,5.8334,12.272,11.136,13.428
5.2108,0.032463,6.2498,11.132,12.275,13.428
5.2397,0.069216,6.7719,8.8668,12.275,13.428
5.265,-0.052008,6.7424,7.727,7.7276,13.422
5.2269,-0.0073016,5.8408,12.272,7.732,13.422
5.2014,0.010422,5.8312,12.268,12.273,13.422
5.2497,0.080775,6.7271,7.7308,12.273,13.422
5.2305,-0.048124,6.6035,9.9996,6.5813,13.417
5.2777,0.012132,6.3593,6.5807,10,13.417
5.2342,-0.0033505,5.3685,13.419,10.003,13.416
5.1983,0.07058,6.5778,9.9995,13.421,13.416
5.2385,-0.067213,6.7939,8.8669,6.5811,13.415
5.2212,-0.02953,6.2663,11.132,6.5837,13.415
5.2751,-0.026337,6.3608,6.5805,8.8675,13.415
5.2363,-0.00096904,5.37,13.419,8.8722,13.415
5.2236,-0.0070009,5.367,13.416,11.133,13.415
5.2678,0.049384,6.3564,6.583,11.133,13.415
5.1844,0.042502,6.2452,11.129,13.42,13.415
5.2117,0.09481,6.7657,8.87,13.42,13.415
5.242,-0.085364,6.7511,7.7308,6.5831,13.411
5.215,-0.011689,5.8448,12.268,6.5888,13.411
5.2622,-0.061122,6.3683,6.5826,7.7313,13.411
5.2312,0.0025138,5.373,13.417,7.7385,13.411
5.205,-0.013071,5.3669,13.411,12.268,13.411
5.2502,0.084738,6.3563,6.588,12.269,13.411
5.1748,0.011844,5.8294,12.262,13.416,13.411
5.221,0.11285,6.7235,7.7371,13.417,13.411
5.237,-0.099538,6.3806,6.5875,6.5881,13.402
5.2194,0.0059646,5.3774,13.411,6.5978,13.402
5.1775,-0.021102,5.368,13.402,13.409,13.402
5.2219,0.12148,6.3579,6.5968,13.412,13.402
5.2039,-0.061929,6.6044,9.9995,5.432,13.398
